mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,emotion,filename
-300.78525,74.018906,-65.99751,-8.15809,-44.701492,-13.779509,-30.22403,-23.10598,-23.360176,-30.83281,-19.161354,-14.759915,-22.557148,fear,f12 (2).wav
-281.04858,87.88424,-31.817286,27.655104,-21.710075,5.2259393,-9.283348,-2.925068,-10.727015,-9.767407,-23.538086,-12.096827,-11.911082,disgust,d12 (4).wav
-305.80237,117.52036,-30.444778,21.846592,10.179576,3.2630062,-15.252512,-5.672714,-9.497761,-10.055098,-9.836513,4.471082,1.0657886,disgust,d05 (5).wav
-311.22748,66.67885,-34.10111,15.106474,-26.588312,6.9065776,-21.946081,-17.854425,-26.453964,-20.785223,-27.188564,-19.103724,-15.151104,fear,f15 (3).wav
-301.41116,88.3098,-13.4870405,20.374353,-12.43422,0.3532561,-23.840494,-0.49139988,-8.438823,-13.505276,-12.9595375,-14.591975,-19.263302,fear,f17 (1).wav
-343.7518,111.19177,9.269372,16.644905,1.8843346,6.049112,-22.870325,9.24774,-8.127252,-18.727522,-6.7714796,-11.5959835,-8.601787,sadness,s05 (5).wav
-286.84085,78.15948,-19.379679,32.905716,-40.45446,5.285879,-27.263802,-21.69339,-24.80224,-17.222187,-27.716923,-19.75855,-14.778963,fear,f16 (3).wav
-306.2728,80.7525,-39.61022,7.401818,-26.311977,-10.28784,-32.179203,-5.755505,-13.634114,-23.599216,-24.41095,-9.560732,-22.107046,anger,a18 (1).wav
-361.45386,126.22925,-2.282959,-10.220542,-7.170272,2.5478833,-26.452316,-5.1942253,-10.753913,-25.905811,-15.15407,-3.7204854,-18.277462,happiness,h06 (1).wav
-287.71725,82.42324,-43.244843,0.9566852,-35.04125,-11.294204,-29.504028,-4.285975,-11.198299,-17.35276,-15.465128,-7.338221,-15.130911,anger,a13 (2).wav
-294.74216,69.19482,-35.765053,30.700768,-21.821075,5.583915,-12.353531,-10.237422,-12.952824,-7.7471633,-18.209066,-16.645859,-14.286912,happiness,h11 (4).wav
-297.46524,97.64538,-2.850048,29.268261,-1.7998047,3.7185752,-9.645745,5.7560997,-13.331214,-16.220346,-13.806931,-16.511198,-14.8085985,sadness,s17 (2).wav
-366.29327,68.673454,-51.999546,7.804289,-6.210961,-4.689475,-23.51417,-4.207905,-8.944704,-6.6150675,-8.42067,5.2678647,-1.8236581,anger,a20 (5).wav
-299.7991,89.342155,-15.085875,40.27539,-13.091469,-8.3321295,-15.91798,0.36696526,-7.6250043,-34.87918,-17.308807,-15.175203,-17.563995,sadness,s11 (2).wav
-325.7336,88.70217,-14.8590765,-2.0001636,-12.163368,-8.080298,-36.848618,-18.82383,-14.997253,-27.880983,-28.672367,-16.12823,-15.2517,happiness,h09 (2).wav
-306.06174,119.170494,1.8787904,31.259958,-13.529475,25.66836,-6.60171,2.1756876,6.3905106,-3.9492311,-7.8204455,-3.6543276,-7.9352174,sadness,s01 (4).wav
-418.92255,88.439255,-6.096564,8.4244,15.087785,18.06409,-13.864738,0.6868259,0.95184547,-6.012452,-7.1025014,-0.94931763,-5.109807,disgust,d14 (6).wav
-353.52847,100.49741,-6.7217503,24.434347,-16.12605,4.0874276,-2.8354676,-8.225697,-5.9203515,-9.796158,-15.603897,-16.997204,-15.649502,fear,f16 (4).wav
-279.21112,119.74281,-8.695312,18.918062,-23.035389,12.778705,-13.705841,-13.360276,2.8856847,-6.219959,-25.583426,-10.199105,-12.944985,fear,f19 (4).wav
-288.919,125.07499,-46.834263,3.135202,-12.131406,-20.18141,-38.78127,-12.699028,-20.985891,-29.87735,-26.190138,-19.430576,-18.30563,happiness,h05 (2).wav
-306.07983,67.00878,-30.955639,12.526542,-24.554071,-2.2126083,-20.859894,-22.43069,-24.486612,-17.130835,-25.823498,-22.09766,-14.640872,happiness,h08 (3).wav
-351.36835,92.13641,-31.444544,24.417374,-30.272566,2.9045577,-16.4496,-16.001303,-15.537175,-12.463947,-20.460638,-13.185925,-5.9888287,anger,a02 (3).wav
-324.022,117.23016,-31.196712,1.8701301,-27.749434,1.5466177,-18.592422,-26.252079,-20.517572,-19.558758,-31.504192,-15.347446,-6.330733,happiness,h19 (3).wav
-407.57504,82.31505,-1.1400399,1.8928119,2.4355419,10.400625,-20.811125,2.485594,6.6398587,-5.3184276,-9.692104,3.4281464,-1.3615808,anger,a06 (6).wav
-404.91116,73.65444,-24.510998,19.177576,2.3700604,5.2107606,-7.3989577,-0.9468503,-4.719324,-4.0956316,-5.924454,3.439908,-1.1810608,disgust,d03 (5)b.wav
-361.38626,70.48444,-4.8929224,18.538183,6.440701,17.486883,-14.36123,0.4613075,3.2848995,-3.9081016,-7.173772,5.1653523,-4.790691,fear,f02 (6).wav
-288.19806,61.75087,-62.90461,2.584781,-39.43058,-9.864874,-27.954302,-19.0453,-19.07009,-33.4959,-20.806631,-9.019349,-16.032907,fear,f11 (2).wav
-317.10992,100.22071,-46.361763,-4.8663955,-14.740909,-11.2060375,-30.212238,-10.753629,-12.46951,-22.44845,-11.967104,-6.2298956,-20.422781,happiness,h20 (2).wav
-236.3895,83.66214,-46.702118,26.966272,-11.799531,-6.508835,-22.542196,3.472822,-12.339996,-14.282733,-6.981983,-2.759433,-11.254963,anger,a10 (5).wav
-323.8684,99.59115,-24.171309,4.3242807,-28.80946,6.58955,-19.889938,-19.821512,-11.950499,-16.331705,-21.746504,-10.72344,-6.461657,anger,a19 (3).wav
-269.40747,81.17535,-13.2042885,17.83492,-32.73656,13.364954,-22.21405,-18.321497,-11.201082,-7.512811,-25.952637,-17.012014,-7.3217463,happiness,h01 (3).wav
-385.13483,78.732834,2.4056141,9.551523,2.901462,12.919068,-11.696749,1.0515734,1.5315664,-6.371217,-7.7502213,3.2722735,-3.1210666,fear,f19 (6).wav
-282.37082,90.09841,-22.021711,30.259573,-13.970261,9.766242,-19.519638,-16.703024,-10.049376,-5.055812,-20.015348,-26.846207,-20.135082,fear,f04 (3).wav
-310.01593,81.08752,-6.978387,30.841646,-8.08555,3.4760106,-25.854877,-0.7779503,-10.125282,-16.216145,-15.7197485,-10.575696,-14.790324,sadness,s03 (1).wav
-270.53677,75.498436,-37.74506,-6.5085683,-26.04864,-4.389043,-41.50181,-21.32997,-25.780613,-30.395472,-32.283577,-11.907097,-24.512144,fear,f10 (2).wav
-326.15872,134.55772,2.2227824,13.843703,12.1428585,25.354733,-10.967728,-17.936802,-1.1190223,-10.717475,-26.067566,-12.653722,0.9924557,disgust,d05 (3).wav
-284.52502,114.40445,-11.980743,18.995695,-8.672105,5.5484614,-26.507696,-1.0661902,-6.841907,-32.52914,-26.521376,-12.075864,-10.579805,fear,f05 (1).wav
-288.17365,99.212006,-11.248629,25.616766,-15.817307,4.9985156,-29.622211,2.5144184,-16.052153,-15.242068,-12.38819,-13.617813,-17.97281,sadness,s07 (2).wav
-303.72406,124.03319,14.031401,32.06596,-3.0894663,-1.0342824,-22.773285,11.93189,-4.9161386,-20.65797,-12.339444,-16.283787,-13.313499,sadness,s09 (2).wav
-299.7895,78.380615,-45.45763,0.26872492,-23.574709,-7.8058677,-31.100918,-8.094966,-14.2149935,-15.125265,-16.693483,-9.807306,-15.302604,anger,a07 (2).wav
-358.0384,100.93135,-23.940994,3.3369637,-16.270882,-14.287653,-25.630667,0.17284857,-12.8745575,-27.03059,-13.818988,-8.503063,-17.67659,happiness,h13 (1).wav
-348.5196,65.22088,1.0963324,21.483265,8.82678,17.92484,-10.340215,4.921369,1.9735476,-3.5068338,-5.9183264,7.30235,-2.668932,fear,f11 (6).wav
-314.50687,153.317,1.5736115,20.553225,-6.982634,16.506826,-9.449115,-12.018257,-5.236254,-11.194833,-13.731555,-15.444375,-0.9289462,disgust,d13 (3).wav
-269.80502,93.774826,-28.52798,16.576584,-14.78712,3.3160038,-17.807457,-0.53156775,-6.3378453,-16.25855,-11.428748,-0.8603296,-13.1612015,happiness,h18 (5).wav
-362.64273,171.86511,31.609467,-2.6462736,-4.5483885,-9.674724,-30.250704,9.853696,2.358628,-31.609682,-18.319992,-5.710287,-2.9316318,fear,f20 (1).wav
-336.16812,105.510925,-29.692268,26.11222,9.6292305,-0.5394492,-17.048666,3.2000694,-10.353522,-10.247874,-2.6274405,-0.9702068,-4.3144736,disgust,d04 (5)b.wav
-315.5681,121.63267,18.377716,39.230236,-1.4983373,22.659317,-8.985614,-1.8478122,5.204122,-1.8226873,-8.162979,-9.131345,-9.248773,sadness,s08 (3).wav
-318.6238,124.58725,5.493096,38.95787,3.297617,28.42256,-6.8156657,-4.2111034,11.149529,-2.6953964,-6.9317784,-6.390192,-12.916444,sadness,s09 (4).wav
-398.4047,69.80491,-1.1933342,9.240856,6.8413076,12.732071,-12.914501,2.0817127,2.8695652,-7.6739187,-9.104059,1.7328076,-4.742853,disgust,d04 (6).wav
-328.84402,72.67784,-27.998388,27.411953,-6.486458,-5.661464,-25.081942,0.9479566,-8.244584,-15.384057,-13.07297,-12.214366,-21.925129,happiness,h11 (1).wav
-316.62314,95.61138,-38.93034,6.64031,-16.843899,-1.9066749,-20.212732,-2.3480275,-11.956152,-15.78081,-10.052308,-1.3407335,-5.749313,fear,f18 (5).wav
-392.1818,61.814724,-5.254791,7.965297,-0.3062631,9.247373,-12.775434,-2.139131,-1.1664255,-8.011402,-6.2460656,3.5426273,-6.821952,fear,f14 (6).wav
-282.2116,112.875885,-31.589857,-3.1192677,-16.456137,-13.860988,-37.223106,-7.7199273,-14.666413,-27.712662,-23.64687,-9.110213,-21.836277,happiness,h06 (2).wav
-334.66492,113.312485,-18.284893,8.909858,-11.219468,5.345741,-10.59756,-16.740337,-18.688015,-16.191835,-19.866695,-15.197957,-5.4382133,disgust,d01 (3).wav
-319.32986,100.47506,-4.1740856,24.630941,11.785576,2.5766582,-14.106344,2.1972883,-8.067288,-15.76267,-12.218225,-10.738584,-13.258245,sadness,s04 (5).wav
-389.4024,62.55395,2.8219275,12.07351,3.5553122,9.364277,-13.489162,0.33959806,3.0050585,-3.5859962,-4.189472,2.2774134,-1.9407947,anger,a16 (6).wav
-288.63715,121.22299,-15.274776,28.309608,5.4507313,-12.227499,-22.054152,-9.410667,-0.8805603,-9.985297,-28.274275,-18.028498,-13.802976,disgust,d04 (3).wav
-368.1332,138.32632,22.169352,38.449715,1.4476426,26.388374,-3.0442185,-6.7369933,-8.497113,-6.678826,-11.755911,-5.770749,-6.8404384,disgust,d20 (3).wav
-452.6829,74.09242,17.101728,13.151346,12.957446,16.963772,-4.215785,6.2253313,7.167744,-0.25591817,-0.41705847,4.6272726,2.0663552,sadness,s05 (6).wav
-315.90018,90.76022,-20.401094,27.244537,-8.841319,-0.19951984,-28.786657,-3.7020905,-7.0242834,-23.112438,-13.271841,-12.356879,-20.670626,anger,a17 (1).wav
-317.01617,88.37617,-11.603217,35.285755,7.11124,15.06426,-3.3346553,9.194558,-3.1692996,0.44166866,3.202418,1.9655958,-2.753276,fear,f14 (5).wav
-255.85968,65.60423,-45.755077,-3.4558191,-33.830822,-3.6730535,-41.02407,-16.881605,-21.176853,-26.62455,-32.1746,-15.197084,-20.531681,fear,f07 (2).wav
-321.7225,123.34837,-9.807015,17.69919,-18.933693,9.281498,-10.824554,-14.058308,-6.5987926,-12.460923,-19.63787,-24.311646,-14.51943,fear,f09 (4).wav
-408.18835,78.81236,0.20127827,6.9121957,6.66976,14.196584,-16.401094,-0.20347153,4.7839694,-4.9737325,-6.629322,6.525856,-1.0239847,happiness,h20 (6).wav
-285.65417,95.101006,-26.336111,12.888193,-22.364916,5.2780824,-28.934887,-14.092805,-16.721354,-31.15113,-22.544472,-16.777935,-19.509819,disgust,d01 (2).wav
-401.5345,60.94798,-1.0906646,14.899352,9.849318,16.042093,-9.735766,3.490702,0.19468689,-3.2042758,-6.880495,2.231241,-2.7716835,disgust,d10 (6).wav
-304.67834,112.77525,-28.171627,12.429153,-3.1957269,3.8523371,-27.62718,-5.028501,-15.641267,-29.255306,-13.469409,-11.079471,-12.055575,disgust,d14 (1).wav
-272.91562,96.016,-18.447104,28.647886,-19.079803,24.050207,-15.172652,-10.580813,-7.4339643,-19.500765,-12.642061,-12.569569,-9.830412,fear,f14 (4).wav
-247.87918,103.31171,-9.395605,32.744225,-21.297955,25.433823,-12.293796,-1.0962628,3.3811703,-8.187108,-11.407676,-11.94967,-10.178752,fear,f01 (4).wav
-302.61572,77.36698,-46.388226,5.602984,3.1779664,-2.359287,-27.882586,-6.4149847,-8.671927,-15.78784,-9.352405,-2.7929268,-9.994077,happiness,h10 (5).wav
-298.6698,82.67961,-41.013714,19.566101,-0.11113055,0.3472623,-19.262747,-0.51508766,-7.149154,-11.631731,-9.074402,1.7895873,-14.647369,happiness,h08 (5).wav
-282.18542,111.87515,-10.540981,7.636949,-22.400084,5.359641,-30.867455,-0.45641884,-12.744896,-25.391455,-21.464766,-12.834095,-16.701712,sadness,s01 (1).wav
-423.2603,68.95288,14.298286,19.846243,16.562063,17.218765,-2.348509,7.984082,7.324316,-0.61651945,2.3422115,3.5632205,-0.13958485,sadness,s17 (6).wav
-297.2097,132.09792,-15.103137,17.116001,7.221877,6.4940577,-29.56649,2.21321,-5.5742865,-24.240246,-8.553297,-12.765945,-19.249247,sadness,s09 (1).wav
-295.3732,141.12556,27.256659,35.03831,-17.7168,16.943027,-1.3934486,2.54643,4.001085,-2.5541048,-13.899294,-6.050542,0.090604216,sadness,s06 (3).wav
-344.68018,108.87466,-19.086538,21.68753,-1.509506,6.940075,-9.880085,-8.16546,-7.931488,-3.8449473,-7.723063,3.514261,-2.843736,disgust,d01 (5).wav
-289.20966,99.2168,-46.586292,3.4568357,-19.628452,-6.129279,-31.738047,-12.544479,-19.549627,-20.094778,-24.174679,-12.75212,-20.864872,happiness,h12 (2).wav
-447.03787,79.37718,-0.90402305,8.670509,14.438017,17.922998,-17.400677,0.06441205,5.3789835,-5.085114,-7.370318,3.9981284,-4.534131,happiness,h09 (6).wav
-308.44446,88.15584,-12.370767,33.54161,-10.570234,4.817835,-8.741535,-6.454891,-14.050496,-14.075464,-22.562635,-16.523571,-16.514654,disgust,d17 (4).wav
-299.95328,86.38857,-36.944885,17.27011,-11.21638,1.786242,-26.965996,-10.522262,-22.182697,-19.083963,-18.2802,-12.578708,-14.062356,fear,f17 (5).wav
-322.64078,96.11271,-38.24783,16.755854,-2.4837818,-2.2267761,-17.919605,1.8043113,-8.6659775,-13.176378,-8.550741,-5.2330313,-8.24357,anger,a09 (5).wav
-387.5304,69.06165,-4.040385,8.251194,5.881656,6.444465,-19.224028,-1.9889746,-2.1912234,-10.155374,-10.81839,-1.7874556,-6.030916,disgust,d16 (6).wav
-295.39023,79.77813,-27.086731,15.5806675,-21.328987,2.1431217,-36.358402,-17.07939,-14.281126,-29.16799,-23.793486,-16.751904,-18.691227,disgust,d02 (2).wav
-328.5437,140.48694,-7.778515,56.546932,-3.8948634,13.334978,3.3965633,-3.0925043,10.923839,-15.253682,-7.2399864,-4.6691656,-7.9626784,sadness,s11 (3).wav
-296.72952,88.910126,-23.115004,9.268672,-33.811035,4.5123863,-24.826162,-14.094862,-8.856109,-13.754509,-21.417356,-18.808695,-13.041862,happiness,h06 (4).wav
-386.74292,70.279015,-7.921293,2.521862,2.92351,10.861383,-19.682192,-3.083559,3.1533713,-7.1411357,-8.291644,4.462093,-4.2990437,happiness,h15 (6).wav
-307.22882,85.76703,-16.88087,27.848074,2.9879136,-2.1477685,-22.509235,-0.9847672,-9.065839,-23.77081,-14.901284,-9.553396,-18.960215,sadness,s11 (5).wav
-393.36276,88.9611,-0.6536994,2.4622126,5.3992157,10.701506,-20.326519,-0.3223045,7.744583,-8.170519,-8.9736185,6.567782,-1.5364782,happiness,h06 (6).wav
-446.09216,77.80078,11.641291,14.771716,10.446541,16.406298,-6.7632847,7.1132755,7.7211704,-2.776739,-1.3902081,5.152939,0.63490814,sadness,s01 (6).wav
-300.59177,89.940895,-33.04306,14.166436,0.045901082,-4.920765,-34.306477,-10.610508,-16.301767,-24.441132,-14.291804,-7.0366983,-19.165283,happiness,h08 (1).wav
-409.85178,62.409714,-2.731288,9.77715,6.7127395,9.648823,-14.163615,-1.6822431,3.2748542,-4.152872,-7.104797,3.8087537,-4.3393965,happiness,h04 (6).wav
-331.08322,110.60807,-0.1669242,26.158636,7.3705387,-3.5338254,-16.992598,0.48932725,-10.062651,-24.40782,-13.509139,-15.943049,-16.671946,sadness,s17 (5).wav
-342.0381,102.729645,-28.862328,12.463821,6.4887424,5.4065733,-18.591564,3.2540014,-12.405295,-11.005509,-5.3955445,-4.0625486,-4.890656,fear,f09 (5).wav
-497.93726,74.51865,18.393444,22.683342,14.958784,19.23595,2.361062,11.254146,7.6704826,0.034509532,4.0355916,6.453353,3.5418043,sadness,s14 (6).wav
-290.13663,82.43051,-35.142193,2.8364286,-31.476456,-9.973248,-38.152508,-11.1501045,-20.882795,-27.072598,-29.438522,-13.16898,-20.714176,happiness,h18 (2).wav
-316.05756,123.99594,-5.835786,-1.2885231,-9.191221,-10.513502,-21.44803,7.1135526,-11.352067,-22.167906,-14.845856,-11.168869,-18.665846,sadness,s06 (2).wav
-284.82297,110.45593,-36.462917,8.092392,-28.205976,4.167028,-20.980255,-13.410687,-11.927599,-9.607089,-22.101301,-8.389153,-16.830698,anger,a19 (4).wav
-258.83804,73.91984,-43.154633,-10.317244,-29.207191,1.0071574,-41.091793,-9.148896,-26.671022,-24.19873,-18.772808,-21.947998,-19.797098,disgust,d10 (2).wav
-295.76132,82.41747,-37.611645,11.912286,-14.548851,-4.404754,-30.832514,-10.148353,-15.241579,-18.173494,-20.441267,-14.000569,-22.07916,happiness,h11 (2).wav
-323.55865,81.55271,-37.304256,5.815705,-19.090153,-13.30168,-28.852354,-6.3027644,-11.514657,-27.16698,-22.337881,-8.695132,-21.860434,happiness,h18 (1).wav
-301.3342,102.58178,-43.86556,6.8535852,-21.960249,-9.117146,-36.392776,-21.639631,-14.315794,-33.71034,-23.222553,-12.951548,-19.645632,happiness,h16 (2).wav
-317.65817,71.11724,-51.33374,20.373323,-12.848683,-7.1839604,-29.003426,-8.346234,-13.612522,-21.116323,-16.285233,-6.36015,-15.289113,happiness,h02 (5).wav
-272.30237,88.84177,-22.206585,21.063637,-23.609016,-7.321075,-26.430063,5.645189,-19.72205,-23.257236,-14.61072,-13.625633,-22.149017,fear,f13 (01).wav
-307.17157,105.89466,-14.65921,25.359758,-14.981641,3.6593554,-11.623839,-14.808164,-9.923734,-17.0776,-23.098993,-14.906056,-16.214645,disgust,d05 (4).wav
-432.6272,76.69136,4.5925646,21.87873,14.872446,19.625605,-8.986762,6.1424575,9.172506,-3.8228936,-1.1678814,7.09676,-0.29924944,sadness,s02 (6).wav
-322.97473,118.89045,-16.633553,2.0060887,-15.433479,-1.7948138,-19.79026,-16.976038,-17.82413,-27.003052,-24.685823,-13.216911,-5.567259,disgust,d19 (3).wav
-297.45264,78.701065,-13.335046,36.617195,3.3357694,14.884373,-11.776936,4.765264,-6.766337,-11.348876,-6.278988,-0.34166205,-3.8915231,fear,f11 (5).wav
-283.9276,126.94286,-0.8180535,19.461697,7.2725472,9.868677,-13.123132,10.891289,-6.605863,-12.14757,-0.8251595,-4.085899,-11.184852,sadness,s01 (5)b.wav
-311.9665,93.17643,-23.691948,17.681084,-2.399242,9.542107,-9.058084,-2.638074,-10.055283,0.28670448,-8.0162735,5.318404,-3.8422117,disgust,d07 (5).wav
-295.6332,96.23226,-15.687574,25.823566,-27.110647,4.156228,-22.572617,-13.497277,3.7254143,-14.130871,-23.235197,-15.86878,-14.0354805,fear,f13 (4).wav
-318.6337,89.08235,-12.919368,26.041147,-9.818369,19.240889,-7.486144,-13.102008,-13.307512,-14.0725565,-16.57445,-13.210056,-8.061529,disgust,d03 (3).wav
-416.44186,71.8277,-2.7454283,7.537289,8.87829,14.541908,-15.52174,0.57624656,3.4322517,-5.934463,-6.06804,5.5106673,-2.8895178,happiness,h08 (6).wav
-262.07852,100.13091,-22.490406,11.027829,-25.159893,-4.1356497,-27.218403,0.74225914,-16.36707,-24.29889,-17.409803,-19.09059,-15.354708,disgust,d13 (2).wav
-301.97586,79.87809,-46.65508,5.0699077,-35.711452,0.0039171833,-21.716766,-22.887964,-14.6069,-13.498652,-21.921783,-21.55359,-15.338148,happiness,h20 (4).wav
-315.4438,97.605316,-31.799849,15.942246,-9.652238,2.2152991,-21.097773,-3.47033,-14.639964,-13.4417515,-10.485,-4.6795883,-7.8060303,fear,f03 (5).wav
-308.16556,108.372505,-20.940119,4.779822,-17.36948,3.296309,-33.797497,-18.387619,-17.897419,-28.193443,-18.270308,-11.785646,-16.15967,disgust,d19 (2).wav
-274.21436,91.22854,-73.95083,-9.882531,-28.678074,-6.913916,-39.161224,-6.920707,-13.159717,-39.728718,-12.694367,-6.58116,-21.835833,anger,a20 (1).wav
-402.48154,57.497597,-7.532416,2.3407054,-1.3975216,8.407561,-13.940557,4.822639,1.594869,-8.37537,-6.33188,3.3232982,-4.158534,anger,a20 (6).wav
-299.8702,138.37634,-32.63251,11.584103,-16.825945,-0.05530548,-12.721348,-6.8703165,-0.2210916,-11.439099,-13.679355,-4.8987575,-1.6459711,happiness,h20 (3).wav
-293.23483,82.06078,-38.60299,5.0327506,-25.928854,-8.53956,-37.11488,-9.722408,-14.058649,-23.347614,-22.083145,-9.5289545,-22.307154,happiness,h03 (2).wav
-324.4748,76.76778,-31.534874,20.889944,-24.930326,0.6301528,-21.027761,-19.780622,-8.7669735,-11.851265,-17.665113,-19.811834,-17.648087,happiness,h04 (4).wav
-334.6031,82.283356,-26.350307,18.924763,4.071121,4.641437,-17.697273,-8.539653,-10.268146,4.75638,-6.5294733,1.6923482,2.119563,disgust,d17 (5).wav
-296.3607,101.18646,-4.658786,40.24937,-3.4275067,22.93814,-9.479989,-3.901309,1.9463274,-5.5337925,-9.237811,-3.7687392,-5.635657,sadness,s15 (4).wav
-286.01434,114.35178,-2.8802104,41.111877,-7.0402603,41.51713,1.3896402,-4.601693,4.1947703,0.39146632,-1.4660751,-5.4902062,1.5631757,sadness,s07 (4).wav
-268.99615,89.34414,-18.20757,26.400719,-30.006266,10.596895,-14.088425,-12.758405,-2.406067,-20.652914,-24.492645,-15.84238,-8.947309,fear,f18 (4).wav
-389.45386,88.942986,1.9293469,5.6659436,6.136169,10.449918,-17.341526,0.8348619,0.47344503,-7.4032383,-12.63173,1.5955173,-5.917886,disgust,d01 (6).wav
-331.06033,136.82904,9.870352,32.988964,-16.500048,22.002455,-0.4664153,-4.101534,-3.2520602,-6.2628455,-14.038004,-9.83042,1.5534242,sadness,s19 (3).wav
-278.17856,59.265022,-51.950554,-2.717294,-34.222294,-1.7961856,-47.88951,-22.444014,-22.64241,-34.78625,-28.438686,-12.708493,-22.633368,fear,f08 (2).wav
-279.3135,116.75453,-4.3871346,19.882936,-12.559611,-0.1865415,-21.096754,7.452695,-10.702267,-23.220081,-10.024008,-9.532217,-9.287246,sadness,s13 (1).wav
-276.37128,96.28201,-28.289116,20.777477,3.8334062,0.93923897,-25.198961,2.1100094,-2.089082,-10.38375,-2.809334,2.3666682,-15.628408,anger,a08 (1).wav
-290.82034,90.13142,-41.262768,7.101913,-12.171573,-9.469706,-17.825567,6.6548667,-12.165872,-21.155212,-11.526286,-6.5769167,-10.385798,anger,a18 (5).wav
-293.24982,105.93407,-7.606725,21.082872,-15.845888,3.7474418,-15.234335,-2.981638,-9.302705,-17.250717,-14.192872,-11.990292,-14.439404,sadness,s12 (2).wav
-313.5837,78.806435,-26.428297,17.764744,-16.681683,-2.1502204,-32.733906,-5.3292437,-20.173063,-21.567806,-25.753267,-13.671493,-22.68555,sadness,s02 (2).wav
-374.4562,77.70768,-7.595737,14.477411,12.716283,12.857208,-18.418175,0.41222122,0.48191518,-9.040381,-11.784757,-0.47265548,-7.649208,disgust,d02 (6).wav
-286.79092,112.08935,-18.332954,7.517789,-9.007073,4.7456527,-34.25717,-11.025732,-8.145438,-14.104049,-15.907985,-8.192052,-17.028484,happiness,h14 (1).wav
-295.70657,101.99836,-23.351383,49.460506,-0.4281095,25.570406,-6.226512,-0.7577806,2.7390714,-9.565276,-4.5975604,-3.6489651,-9.700327,sadness,s03 (4).wav
-277.47336,85.13934,-57.91432,3.2016058,-28.718754,-11.45739,-42.058205,-9.608656,-18.221758,-21.491156,-16.76691,-13.762385,-23.90928,anger,a08 (2).wav
-320.8211,79.39515,-26.98316,30.608269,-12.24867,2.5400665,-10.410921,-13.371846,-13.505663,-11.855506,-22.278389,-12.327245,-16.021622,disgust,d08 (4).wav
-287.93497,75.51923,-31.134413,38.04418,-5.4572244,8.005041,-11.574888,5.965215,-2.3956122,-14.570171,-7.9013925,-4.86329,-8.155001,anger,a11 (5).wav
-413.73032,56.94831,4.8577156,13.296195,1.0835017,11.563148,-5.831578,4.455461,1.5027828,-5.246211,-0.97766924,5.9064226,-0.8887748,fear,f07 (6).wav
-333.14264,77.0894,-31.865206,1.8705065,-20.498579,-15.258154,-30.688255,-7.814993,-17.500813,-23.764639,-14.164077,-14.445812,-21.624807,anger,a15 (1).wav
-408.08228,77.55105,-8.420469,5.257099,10.075593,10.835966,-18.056551,-4.6403203,-0.20409013,-8.83847,-14.804632,-1.8183887,-5.3241224,disgust,d20 (6).wav
-333.18027,120.26663,-12.500398,49.826546,15.095984,34.5162,8.320856,1.0239066,-7.839729,-12.169871,-23.616608,-7.8276143,1.239255,disgust,d11 (3).wav
-355.60437,79.610794,-14.986525,11.28137,-4.7691894,0.24428725,-17.562126,-2.592029,-11.575955,-17.781933,-12.665236,-8.801477,-15.111648,fear,f15 (1).wav
-365.1963,96.527596,2.721918,3.465772,2.0038202,6.174434,-23.16224,-1.3293364,2.0674207,-11.078617,-20.456543,1.5683233,-6.666393,disgust,d06 (6).wav
-333.67545,72.900406,-31.806562,11.139261,-25.508066,-1.9266287,-34.093227,-5.604285,-11.463459,-25.00659,-17.424137,-9.65061,-22.219854,anger,a03 (1).wav
-300.28598,89.68623,-21.36974,23.218573,-5.5410066,0.73633707,-23.776909,2.5506184,-17.385805,-21.483494,-6.2057757,-14.170842,-14.040766,anger,a06 (5)b.wav
-330.1137,111.57407,-22.717268,21.652132,2.3132472,-7.3533998,-23.240244,11.404962,-9.590282,-16.431704,-5.2176228,-1.3510877,-11.533051,anger,a05 (5).wav
-308.61795,104.94114,-24.929773,27.263735,8.186709,0.93123,-9.95596,-4.373115,-15.420754,-6.265281,-4.458585,1.935614,-4.5614743,disgust,d08 (5).wav
-297.3777,91.80007,-22.030136,11.506603,-14.960933,-3.236243,-25.366854,-14.517642,-21.015963,-26.415224,-22.369858,-13.425582,-13.3733425,disgust,d04 (2).wav
-380.92825,82.8916,-5.246899,4.2795997,3.5890238,10.842687,-18.924185,-1.8945588,0.26006338,-10.093237,-15.1609335,-1.0032526,-5.8954706,disgust,d19 (6).wav
-277.08737,84.39027,-27.959597,24.57056,-36.54263,1.0702578,-22.728167,-14.59354,-6.1655025,-13.473342,-24.369333,-12.726968,-14.673622,happiness,h18 (4).wav
-327.17603,83.32716,-15.029556,25.07378,-4.500449,3.302718,-20.245226,-2.2648077,-14.144743,-21.707382,-11.317551,-9.25798,-16.194536,sadness,s03 (5).wav
-325.69998,93.14024,-3.8736422,12.55395,-6.2693753,5.4238286,-24.043886,-13.363872,-22.792038,-25.071186,-21.687746,-15.52525,-11.5909395,disgust,d17 (2).wav
-303.0674,87.39787,-22.541206,53.454544,6.4505577,27.849127,1.0099115,-2.6932185,6.387835,-1.5816342,-6.7704015,-6.8789883,-6.8573875,sadness,s11 (4).wav
